ref_pos_x,ref_pos_y,ref_pos_z
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.707029109755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
